Class,labels,text,texts
#โรคซึมเศร้า,1,ใครรับรู้รับฟังความรุ้สึดจริงๆได้บ้างโรคซึมเศร้า,"รับรู้,รับฟัง,รุ้สึด,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,อาการติดห้องติดเตียงเสพติดความเงียบสามารถอยู่ในห้องแคปๆได้โดยไม่ออกไปไหนเป็นเดือนๆมันมีอยู่จริงเรารู้ว่าเราป่วยซึมเศร้าเรารู้โรคซึมเศร้าโลกของเรามันต่างจากคนปกติ,"อาการ,ติด,ห้อง,ติด,เตียง,เสพติด,เงียบ,ห้อง,แคป,เดือน,รู้,ป่วย,ซึมเศร้า,รู้,โรค,ซึมเศร้า,โลก,คน,ปกติ"
#โรคซึมเศร้า,1,ไม่เคยถามว่ามีตังใช้ไหมมีแต่ถามว่ามีให้ไหมยื่นมือให้หมดพอถึงวันที่ไม่มีไม่เห็นใครสนใจเลยไม่มีใครยังไม่เจ็บใจเท่าคนที่ไม่สนใจคือพ่อกับแม่โรคซึมเศร้า,"ถาม,ตัง,ไหม,ถาม,ไหม,ยื่นมือ,วันที่,สนใจ,เจ็บใจ,คน,สนใจ,พ่อ,แม่,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,ใครเคยรักษาที่รพตำรวจศิริราชรพมหาราชเชียงใหม่รพนเรศวรรีวิวหน่อยค่ะจะย้ายการรักษาค่ะโรคซึมเศร้า,"รักษา,รพ,ตำรวจ,ศิริราช,รพ,มหาราช,เชียงใหม่,รพ,นเรศวร,รีวิว,ย้าย,การรักษา,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,บางทีก็เศร้าแม้ไม่มีเหตุผลน้ำตาคงแห้งเหือดไปตั้งแต่สองสามปีที่แล้วเราที่ไม่คิดมากและมีความสุขหายไปไหนกันนะโรคซึมเศร้า,"เศร้า,มีเหตุผล,น้ำตา,แห้งเหือด,สอง,สาม,ปี,คิดมาก,มีความสุข,หาย,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,ที่เล่ามาอยากบอกว่าใครกำลังเป็นโรคซึมเศร้านี้อยู่ไปหาหมอนะคะมันรักษาได้ค่ะอาจต้องใช้เวลาบ้างแต่ก็เพื่อคุณภาพชีวิตของเราและสมาชิกในครอบครัวนะคะเรากลับมารู้สึกมีความสุขได้บ้างแล้วอยากให้คนที่กำลังอาการหนักอย่างที่เราเคยเป็นได้รักษาและกลับมามีความสุขด้วยกันมีต่อ,"เล่า,บอ,เป็นโรค,ซึมเศร้า,ไปหา,หมอ,นะคะ,รักษา,ใช้เวลา,คุณภาพชีวิต,สมาชิก,ครอบครัว,นะคะ,กลับมา,รู้สึก,มีความสุข,คน,อาการหนัก,เป็นได้,รักษา,กลับมา,มีความสุข"
#โรคซึมเศร้า,1,สิ่งที่ผู้ป่วยโรคซึมเศร้าหลายคนมีคล้ายๆกันคือหรือความพึงพอใจในตนเองต่ำกลัวสังคมอ่อนไหวจิตตกได้ง่ายหมกมุ่นอยู่กับโลกโซเชียลหาความสุขจากสิ่งของมีแต่เราไม่มีนะไม่กล้าตัดสินใจกลัวความผิดพลาดแคร์สายตารอบข้างมากเกินไป,"ผู้ป่วย,โรค,ซึมเศร้า,คน,คล้ายๆ,ความพึงพอใจ,ต่ำ,กลัว,สังคม,อ่อนไหว,จิต,ตก,หมกมุ่น,โลก,โซเชียล,หา,ความสุข,สิ่งของ,กล้า,ตัดสินใจ,กลัว,ความผิดพลาด,แคร์,สายตา,รอบข้าง,มากเกินไป"
#โรคซึมเศร้า,1,ร้องไห้ทุกวันคิดว่าตัวเองไม่ดีโทษแต่ตัวเองไม่เห็นค่าในตัวเองแบบนี้โรคซึมเศร้าไหมโรคซึมเศร้า,"ร้องไห้,ตัวเอง,ดี,โทษ,ตัวเอง,ค่า,ตัวเอง,แบบนี้,โรค,ซึมเศร้า,ไหม,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,การทำร้ายตัวเองโรคซึมเศร้าตอนทำงานประจำเคยดิ่งมากๆแล้วแอบไปกรีดแขนในที่ทำงานพอรู้สึกตัวแถมอารมณ์ดิ่งยังไม่หมดก็รีบบอกที่ทำงานว่าขอไปธุระแปปนึงแล้วรีบขับรถออกไปรพจิตเวชหวังให้หมอใช้ยาช่วยสงบสติอารมณ์สักเข็มแล้วจะกลับไปทำงานต่อ,"การทำร้าย,ตัวเอง,โรค,ซึมเศร้า,ตอน,ทำ,งานประจำ,ดิ่ง,แอบ,กรีด,แขน,ที่ทำงาน,รู้สึกตัว,แถม,อารมณ์,ดิ่ง,รีบ,ที่ทำงาน,ธุระ,แป,ป,นึง,รีบ,ขับรถ,รพ,จิตเวช,หวัง,หมอ,ยา,สงบสติอารมณ์,สัก,เข็ม,แล้,วจะ,ทำงานต่อ"
#โรคซึมเศร้า,1,อาการโดยรวมเหมือนดีขึ้นแต่พอดิ่งแล้วจมลงไปลึกกว่าเดิมอีกแล้วสมองก็วนกลับมาคิดอีกว่ามีชีวิตอยู่ไปเพื่ออะไรไม่เห็นจะมีประโยชน์กับใครไม่มีค่าไม่มีความหมายพยายามแล้วแต่มันคงไม่พอโรคซึมเศร้า,"อาการ,โดยรวม,เหมือน,ดีขึ้น,ดิ่ง,จม,ลึก,เดิม,อีกแล้ว,สมอง,วน,กลับมา,อี,มีชีวิต,ไม่เห็นจะ,มีประโยชน์,มีค่า,มีความหมาย,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,เป็นเช้าที่ไม่สดใสเอาสะเลยเลยเหนื่ิยมากเราอยู่ไม่ติดที่เห้อเขื่อตัวเองถ้าไม่มีเราคงจะดีกว่านี้มั้ยนะโรคซึมเศร้า,"เช้า,สดใส,สะ,เห,นื่ิย,ติด,เห้อ,เขื่อ,ตัวเอง,ดีกว่า,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,เคาแค่อยากให้มีใครเห็นเราบ้างโรคซึมเศร้า,"เคา,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,ไม่อยากนอนไม่อยากตื่นไม่อยากใช้ชีวิตโรคซึมเศร้า,"นอน,ตื่น,ใช้ชีวิต,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,อยากปรึกษาเกี่ยวกับโรคซึมเศร้าครับผมสับสนมากผมดิ่งไม่ไหวแล้วโรคซึมเศร้า,"ปรึกษา,โรค,ซึมเศร้า,ครับผม,สับสน,ผม,ดิ่ง,ไหว,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,เป็นไงละรสชาติของความเจ็บปวดกินข้าวไม่ได้นอนไม่หลับกลางดึกสะดุ้งตื่นบ่อยมากในหนึ่งคืนฝันถึงเธอเป็นสิบๆรอบไม่กล้าออกไปไหนไม่อยากพบเจอใครยิ้มยากขึ้นร้องไห้ทุกวันถามตัวเองตลอดว่าจะมีชีวิตรอดให้ถึงวันพรุ่งนี้ยังไงขนาดจะตื่นนอนขึ้นมายังไม่อยากจะลืมตาขึ้นเลยโรคซึมเศร้า,"เป็นไง,รสชาติ,ความเจ็บปวด,กินข้าว,นอนไม่หลับ,กลางดึก,สะดุ้งตื่น,คืน,ฝัน,เป็นสิบๆ,รอบ,กล้า,เจอ,ยิ้ม,ร้องไห้,ถาม,ตัวเอง,มีชีวิตรอด,วันพรุ่งนี้,ขนาด,ตื่นนอน,มายัง,ลืมตา,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,อยากมีคนให้ปรึกษาอยากใช้ชีวิตต่อไปได้อยากชนะซักครั้งผู้แพ้ตลอดกาลโรคซึมเศร้า,"คน,ปรึกษา,ใช้ชีวิต,ต่อไป,ชนะ,ซัก,ผู้แพ้,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,วันนี้ไม่มีใครทำร้ายเรามีแต่เราที่ทำร้ายตัวเองโรคซึมเศร้า,"ทำร้าย,ทำร้าย,ตัวเอง,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,สอบถามครับใครกินยาแล้วแต่ยังปวดขมับบ้างครับปวดแปล๊บๆข้างเดียวโรคซึมเศร้า,"สอบถาม,กิน,ยา,ปวด,ขมับ,ปวด,แปล๊บ,ข้างเดียว,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,เมื่อไหร่จะหลุดไปจากชีวิตนี้สักทีโรคซึมเศร้า,"หลุด,ชีวิต,สักที,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,ทำร้ายตัวเองดีมั้ยโรคซึมเศร้า,"ทำร้าย,ตัวเอง,ดี,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,หาคนฆ่าตัวตายเป็นเพื่อนครับสะพานแม่น้ำบางปะกงโรคซึมเศร้า,"หา,คน,ฆ่าตัวตาย,เป็นเพื่อน,สะพาน,แม่น้ำ,บางปะกง,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,ฉันอยากจะถามคนในครอบครัวฉันว่าพวกเขาเคยรักฉันจริงๆไหมหรือทำไปเพราะเป็นเพียงหน้าที่เท่านั้นช่างมันเถอะถึงแม้พวกเขาจะไม่รักฉันเลยก็ตามแต่ฉันก็รักพวกเขาอยู่ดีถึงแม้มันจะไร้ค่าแต่ฉันก็เต็มใจมอบความรักให้พวกเขาด้วยใจจริงครอบครัวไม่ใช่เซฟโซนโรคซึมเศร้าซึมเศร้า,"ถาม,คนใน,ครอบครัว,รัก,ไหม,ทำ,หน้าที่,ช่างมันเถอะ,รัก,รัก,อยู่ดี,ไร้ค่า,เต็มใจ,มอบ,ความรัก,ด้วยใจจริง,ครอบครัว,เซฟ,โซน,โรค,ซึมเศร้า,ซึมเศร้า"
#โรคซึมเศร้า,1,เรื่องจริงกับความฝันมันก็ร้ายพอกันซึมเศร้าโรคซึมเศร้า,"เรื่องจริง,ความฝัน,ร้าย,ซึมเศร้า,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,เราหยุดร้องไห้ไม่ได้เลยผู้คนโหดร้ายและใจร้ายกันเกินไปไม่มีใครเห็นใจเราเลยทั้งๆที่เราเห็นใจคนอื่นมาตลอดเราใจดีกับคนอื่นมากๆแต่คนอื่นไม่ได้เป็นแบบเรามีคนใจร้ายอยู่มากมายมากมายเกินไปโรคซึมเศร้า,"หยุด,ร้องไห้,ผู้คน,โหดร้าย,ใจร้าย,เกินไป,เห็นใจ,เห็นใจ,คนอื่น,ใจดี,คนอื่น,คนอื่น,คนใจร้าย,เกินไป,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,อยากกรีดแขนโรคซึมเศร้า,"กรีด,แขน,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,เรื่องเรียนพังทุกอย่างพังแต่อยู่ในจุดที่ถ้าอยากร้องไห้อยากทำอะไรกับตัวเองก็ทำไปแต่ต้องใช้ชีวิตต่อไปได้โฟกัสงานทำทุกอย่างตามที่ควรจะเป็นโรคซึมเศร้า,"เรื่อง,เรียน,พัง,พัง,จุด,ร้องไห้,ทำ,ตัวเอง,ทำ,ใช้ชีวิต,ต่อไป,โฟกัส,งาน,ทำ,ควรจะ,เป็นโรค,ซึมเศร้า"
#โรคซึมเศร้า,1,ได้โปรดอวยพรให้เราฆ่าตัวตายสำเร็จทีนะคะขอร้องโรคซึมเศร้า,"โปรด,อวยพร,ฆ่าตัวตาย,สำเร็จ,นะคะ,ขอร้อง,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,พยายามแล้วนะพยามยามแล้วจริงๆแสงสุดท้ายที่ปลายทางมันหายไปแล้วสุดท้ายก็ขี้แพ้เหมือนเดิมโรคซึมเศร้า,"พยาม,ยาม,แสง,สุดท้าย,ปลายทาง,หาย,สุดท้าย,ขี้,แพ้,เหมือนเดิม,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,โรคซึมเศร้าเป็นโรคที่บั่นทอนทั้งสุขภาพกายและสุขภาพจิตเสียค่าใช้จ่ายไปกับการรักษาตรงนี้หลายหมื่นแล้วนับตั้งแต่ถูกวินิจฉัยไม่เกินจริงเลย,"โรค,ซึมเศร้า,เป็นโรค,บั่นทอน,สุขภาพกาย,สุขภาพจิต,เสียค่าใช้จ่าย,การรักษา,ตรงนี้,หมื่น,วินิจฉัย"
#โรคซึมเศร้า,1,เมื่อไหร่เราจะเลิกแตกสลายวันนั้นคงไม่มีเราอยู่ตรงนี้แล้วสินะจะหันไปขอกำลังใจยังนึกไม่ออกเลยว่ามีใครอยู่ข้างๆพร้อมรับฟังเราบ้างโรคซึมเศร้า,"เลิก,แตกสลาย,ตรงนี้,สิ,หันไป,กำลังใจ,นึกไม่ออก,รับฟัง,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,ข้างในมันเจ็บปวดโรคซึมเศร้า,"ข้างใน,เจ็บปวด,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,ขอให้โลกใบนี้ใจดีกับเธอและเราด้วยโรคซึมเศร้า,"ขอให้,โลก,ใบ,ใจดี,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,โรคซึมเศร้า,"โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,เคยมีคนบอกว่าจะไม่มีทางให้ใครมาทำให้คุณแตกสลายอีกมั้ยแล้วเค้าก็ไม่เคยทำให้เราเห็นเลยมันแย่มากนะที่เราจะก้าวข้ามผ่านไปได้มันแย่มากเลยนะกับการเปิดใจยอมรับใครสักคนแช้วที่แย่กว่าคือเค้านั้นแหละเป็นคนทำเราแตกสลายอีกครั้งโรคซึมเศร้า,"คน,บอ,มีทาง,แตกสลาย,เค้า,แย่มาก,ก้าว,ข้าม,แย่มาก,เปิดใจ,สัก,คน,แช้ว,แย่,เค้า,นั้นแหละ,คน,ทำ,แตกสลาย,อีกครั้ง,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,นอนไม่รับเลยโรคซึมเศร้า,"นอน,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,ทำไมโรคซึมเศร้าถึงหางานอยากเย็นแบบนี้เราอยากทำงานมากเราอยากหาเงินใช้เองไม่อยากทะเลาะกับแม่มันน่ารังเกียจมากเลยเหรอ,"โรค,ซึมเศร้า,หา,งา,นอ,ยากเย็น,แบบนี้,ทำงาน,หาเงิน,ทะเลาะ,แม่,น่ารังเกียจ,เหรอ"
#โรคซึมเศร้า,1,แนะนำที่ปรึกษาที่ไปแล้วรู้สึกสบายใจหน่อยได้ไหมคะโรคซึมเศร้า,"แนะนำ,ที่ปรึกษา,รู้สึก,สบายใจ,ไหม,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,ไม่ชอบความรู้สึกแบบว่าพูดไม่ได้แต่รู้สึกตลอดว่าความผิดทั้งหมดที่เกิดขึ้นคือความผิดเราโรคซึมเศร้า,"ชอบ,ความรู้สึก,รู้สึก,ความผิด,เกิดขึ้น,ความผิด,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,วันที่เราตายทุกคนถึงจะหันมามองเราที่ยืนอยู่ตรงนี้ว่าเราเจ็บปวดมากแค่ไหนโรคซึมเศร้า,"วันที่,ตาย,หันมา,ยืน,ตรงนี้,เจ็บปวด,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,การเอาแต่พยายามทำตามความคาดหวังของคนอื่นมีแต่จะทำให้เป็นทุกข์เสียมากกว่าตอนนี้เคียดโรคซึมเศร้า,"เอาแต่,ทำตาม,ความคาดหวัง,คนอื่น,เป็นทุกข์,ตอนนี้,เคียด,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,แนะนำรพแถวกรุงเทพหน่อยค่ะโรคซึมเศร้า,"แนะนำ,รพ,แถว,กรุงเทพ,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,เราคงเป็นคนที่ดีกว่านี้ไม่ได้จริงๆสินะโรคซึมเศร้า,"คน,ดีกว่า,สิ,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,เป็นโรคซึมเศร้าตอนนี้กระทบถึงการใช้ชีวิตประจำวันเราไม่อยากคุยไม่อยากพูดอยากอยู่เงียบๆเวลาคิดไรใช้เวลานานคิดมากคิดเยอะจะพูดแต่ละครั้งคิดเป็นชั่วโมงสมองช้าตัดสินใจอะไรไม่ได้กลัวความผิดพลาดเวลาทำอะไรผิดนิดเดียวก็โทษตัวเองซ้ำๆอยู่แบบนั้นใครมีวิธียังไงบ้างโรคซึมเศร้า,"เป็นโรค,ซึมเศร้า,ตอนนี้,กระทบ,ชีวิตประจำวัน,คุย,เงียบๆ,เวลา,ใช้เวลานาน,คิดมาก,แต่ละครั้ง,ชั่วโมง,สมอง,ตัดสินใจ,กลัว,ความผิดพลาด,เวลา,ทำ,นิดเดียว,โทษ,ตัวเอง,ซ้ำๆ,วิธี,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,ถ้าวันนึงหนูตายวันนั้นแม่จะกอดหนูให้แน่นๆไหมวันนั้นแม่จะบอกรักหนูที่สุดไหมวันนั้นหนูจะเป็นเด็กที่น่ารักไหมหนูไม่ต้องรับรู้แล้วก็ได้แต่วันนั้นแม่กอดหนูแน่นๆได้ไหมโรคซึมเศร้า,"นึง,หนู,ตาย,แม่,กอด,หนู,แน่น,ไหม,แม่,บอ,กรัก,หนู,ไหม,หนู,เด็ก,น่ารัก,ไหม,หนู,ไม่ต้อง,รับรู้,แม่,กอด,หนู,แน่น,ไหม,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,จากยาครึ่งเม็ดเป็นเต็มเม็ดตอนนี้เพิ่มยาเพิ่มมกยาไม่รู้เมื่อไหร่จะลงตัวโรคซึมเศร้า,"ยา,ครึ่ง,เม็ด,เต็ม,เม็ด,ตอนนี้,ยา,มก,ยา,รู้,ลงตัว,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,ขอประสบการณ์คนเคยไปหาหมอหน่อยได้ไหมทำไมถึงไปรู้ได้ไงว่าเป็นหมอตรวจอะไรบ้างโรคซึมเศร้า,"ประสบการณ์,คน,ไปหา,หมอ,ไหม,รู้,หมอ,ตรวจ,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,ถ้าโลกหลังความตายพระเจ้าหรือใครก็ตามมีอยู่จริงเค้าควรให้ความเมตตากับมนุษย์ที่มีชีวิตอยู่กับความเจ็บปวดจนเลือกที่จะออกเดินทางไปตามหาพวกเค้าเพราะหวังว่ามันคือทางออกที่จะทำให้เค้าได้พบกับความสุขนะโรคซึมเศร้า,"โลก,ความตาย,พระเจ้า,ใครก็ตาม,เค้า,ความเมตตา,มนุษย์,มีชีวิต,ความเจ็บปวด,เลือก,ที่จะ,ออกเดินทาง,ตามหา,เค้า,หวัง,ทางออก,ที่จะ,เค้า,ความสุข,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,ชีวิตที่มีแต่ความคิดที่อยากหายไปมันทรมานจริงๆนะมีคนนึ่งที่คอยรับฟังตลอดเวลาไม่ว่าเรื่องอะไรแค่บางเรื่องที่เราไม่สามารถบอกเขาได้เพียงเพราะเขาไม่ควรรับรู้สิ่งที่ดำมืดในความคิดฉันและมันฝั่งลึกในจิตใจของฉันในทุกๆวันที่ลืมตาโรคซึมเศร้า,"ชีวิต,ความคิด,หาย,ทรมาน,คน,นึ่ง,คอย,รับฟัง,เรื่อง,เรื่อง,รับรู้,ดำมืด,ความคิด,ฝั่ง,ลึก,จิตใจ,วันที่,ลืมตา,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,ตอนแรกเป็นเพราะการผิดหวังสูญเสียซ้ำๆแล้วมาหนักตอนเปลี่ยนที่ทำงานแต่ตอนนี้คือเป็นเรื่องครอบครัวแทนแล้วไม่เคยคิดมาก่อนเลยว่าคนในครอบครัวเราจะเป็นคนที่ทำให้เราเป็นขึ้นมาได้ไม่คิดว่าจะเกิดขึ้นกับตัวเองแล้วท้อขนาดนี้โรคซึมเศร้า,"ตอนแรก,ผิดหวัง,สูญเสีย,ซ้ำๆ,หนัก,ตอน,ที่ทำงาน,ตอนนี้,เป็นเรื่อง,ครอบครัว,แทน,คนใน,ครอบครัว,คน,ขึ้นกับ,ตัวเอง,ท้อ,ขนาด,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,คนเก่งผ่านมาอาทิตย์เเล้วเนอะเธอเป็นยังไงบ้างคะโลกใจร้ายกับเธอมั้ยเธอเหนื่อยมั้ยเธอรู้มั้ยเธอน่ะเก่งมากๆเลยนะที่ผ่านเรื่องร้ายๆเหล่านั้นมาได้คนเก่งของเราน่ะเก่งที่สุดในโลกเลยและได้โปรดขอให้คุณพระจันทร์ช่วยพัดพาน้ำตาของเธอให้จางหายไปด้วยเถอะนะโรคซึมเศร้าให้กำลังใจ,"คนเก่ง,อาทิตย์,เเล้ว,เนอะ,โลก,ใจร้าย,เหนื่อย,รู้,เก่ง,เรื่อง,ร้าย,คนเก่ง,เก่ง,โลก,โปรด,ขอให้,พระจันทร์,พัดพา,น้ำตา,จางหาย,โรค,ซึมเศร้า,ให้กำลังใจ"
#โรคซึมเศร้า,1,เขายังเห็นกูเป็นลูกอยู่มั๊ยอ่ะโรคซึมเศร้า,"ลูก,อ่ะ,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,พิมพ์ซ้ำแล้วหนังสือขายดีมีรางวัลระดับชาติการันตีมนุษย์ซึมเศร้ากับเรื่องเล่าสีขาวดำของกิตติศักดิ์คงคานายพินต้าบอกเล่าประสบการณ์ของชายผู้หนึ่งตั้งแต่เริ่มป่วยเป็นโรคซึมเศร้าจนรักษาหายเคล็ดไทยจัดจำหน่าย,"พิมพ์,ซ้ำ,หนังสือ,ขายดี,รางวัล,ระดับชาติ,การันตี,มนุษย์,ซึมเศร้า,เรื่องเล่า,สี,ขาว,ดำ,กิตติ,ศักดิ์,คงคา,พินต้า,บอกเล่า,ประสบการณ์,ชาย,ป่วย,เป็นโรค,ซึมเศร้า,รักษา,หาย,เคล็ด,ไทย,จัดจำหน่าย"
#โรคซึมเศร้า,1,เมื่อไรเราจะมีเพื่อนกับเขาสักทีนะเหนื่อยจังเรามันไม่สมควรมีเพื่อนหรอโรคซึมเศร้าอยากมีเพื่อน,"เพื่อน,สักที,เหนื่อย,สมควร,เพื่อน,หรอ,โรค,ซึมเศร้า,เพื่อน"
#โรคซึมเศร้า,1,หมิวสิริลภัสอัปเดตอาการป่วยโรคซึมเศร้าดีขึ้นช่องหมิวสิริลภัสโรคซึมเศร้าข่าวบันเทิง,"หมิว,สิริ,ลภัส,อัปเดต,อาการป่วย,โรค,ซึมเศร้า,ดีขึ้น,ช่อง,หมิว,สิริ,ลภัส,โรค,ซึมเศร้า,ข่าวบันเทิง"
#โรคซึมเศร้า,1,เหนื่อย,เหนื่อย
#โรคซึมเศร้า,1,มนุษย์ซึมเศร้ากับเรื่องเล่าสีขาวดำกึ่งบันทึกเหตุการณ์ความรู้สึกกึ่งคู่มือทำความเข้าใจรับมือโรคอยากจะให้คนป่วยคนไม่ป่วยรู้จักโรคซึมเศร้าให้มากขึ้นเป็นตัวแทนของคนที่รักษาตัวจนหายแล้วจับมือคนที่ยังป่วยเริ่มป่วยแน่นๆเพื่อบอกว่าโรคซึมเศร้าสามารถรักษาให้หายได้จริงๆ,"มนุษย์,ซึมเศร้า,เรื่องเล่า,สี,ขาว,ดำ,กึ่ง,บันทึก,เหตุการณ์,ความรู้สึก,กึ่ง,คู่มือ,ทำความเข้าใจ,รับมือ,โรค,คนป่วย,คน,ป่วย,รู้จัก,โรค,ซึมเศร้า,มากขึ้น,เป็นตัวแทน,คน,รักษาตัว,หาย,จับมือ,คน,ป่วย,ป่วย,แน่น,บอ,โรค,ซึมเศร้า,รักษา,หาย"
#โรคซึมเศร้า,1,เครียดมากจริงๆโรคซึมเศร้า,"เครียด,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,ไม่ชอบงานเปลี่ยนได้ไม่ชอบเพื่อนเปลี่ยนได้ไม่ชอบอะไรก็เปลี่ยนได้แต่ไม่ชอบครอบครัวเปลี่ยนยังไงโรคซึมเศร้า,"ชอบ,งาน,ชอบ,เพื่อน,ชอบ,ชอบ,ครอบครัว,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,สักวันหนึ่งฉันขอเพียงหลุดพ้นและไม่รู้สึกหรือรับรู้อะไรอีกโรคซึมเศร้า,"สักวันหนึ่ง,หลุดพ้น,รู้สึก,รับรู้,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,ทั้งตบทั้งตีไม่ดีขึ้นเลยปวดหลังสภาพจิตใจกำลังดีขึ้นแต่สภาพร่างกายไม่อำนวยเลยสิ่งที่กำลังเกิดขึ้นจะดีจะร้ายก็แค่ยอมรับเรียนรู้จัดการแล้วมันก็จะผ่านไปเหมือนทุกๆครั้งโรคซึมเศร้า,"ตบ,ตี,ดีขึ้น,ปวดหลัง,สภาพ,จิตใจ,ดีขึ้น,สภาพร่างกาย,อำนวย,เกิดขึ้น,ดี,ร้าย,เรียนรู้,เหมือน,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,ถ้าไม่ได้มารรคงทำร้ายตัวเองเยอะกว่านี้,"รร,ทำร้าย,ตัวเอง"
#โรคซึมเศร้า,1,เราเป็นในแสนห้าหมื่นรายและหวังว่าจะเป็นในหมื่นสองพันรายโรคซึมเศร้าซึมเศร้า,"แสน,ห้า,หมื่น,หวัง,หมื่น,สอง,พัน,โรค,ซึมเศร้า,ซึมเศร้า"
#โรคซึมเศร้า,1,ตื่นมาแบบเหมือนจะวูบไม่มีแรงจะเดินเลยแม่โรคซึมเศร้า,"ตื่น,เหมือน,วูบ,แรง,เดิน,แม่,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,เวลาโดนด่าว่าโง่มันรู้สึกดีแบบนี้เองสินะโรคซึมเศร้า,"เวลา,โดน,ด่าว่า,โง่,รู้สึก,ดี,แบบนี้,สิ,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,เรื่องแค่นี้เรื่องแค่นี้เรื่องแค่นี้เรื่องแค่นี้มากี่เรื่องแล้วร่ะเรื่องแค่นี้มากี่ครั้งแล้วเรื่องแค่นี้ของทุกคนมันไม่เหมือนกันเข้าใจมั๊ยโรคซึมเศร้าซึมเศร้าเพื่อนรัก,"เรื่อง,เรื่อง,เรื่อง,เรื่อง,กี่,เรื่อง,ร่ะ,เรื่อง,กี่,เรื่อง,เหมือนกัน,โรค,ซึมเศร้า,ซึมเศร้า,เพื่อนรัก"
#โรคซึมเศร้า,1,แฟนผมเป็นไบโพลาร์ครับตอนนี้ผมก็กำลังศึกษาเกี่ยวกับโรคนี้อยู่เพราะผมรักเค้ามากเลยอยากที่จะเข้าใจในตัวเค้าอยากใช้ชีวิตกับเค้าแบบมีความสุขผมอยากรู้วิธีรับมือกับวิธีทำตัวของผมเวลาแฟนผมมีอาการอ่าครับมีใครพอมีประสบการณ์ในการรับมือบ้างไหมครับขอบคุณมากนะครับโรคซึมเศร้า,"แฟน,ผม,ไบ,โพลาร์,ตอนนี้,ผม,ศึกษา,โรค,ผม,รัก,เค้า,ที่จะ,ตัว,เค้า,ใช้ชีวิต,เค้า,มีความสุข,ผม,อยากรู้,วิธี,รับมือ,วิธี,ทำตัว,ผม,เวลา,แฟน,ผม,อาการ,อ่า,มีประสบการณ์,รับมือ,ไหม,ขอบคุณ,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,โรคซึมเศร้า,"โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,อยากหาเพื่อนจากแท็กนี้จังฮะคิดว่าน่าจะเข้าใจกันที่สุดแล้วโรคซึมเศร้า,"หา,เพื่อน,แท็ก,ฮะ,โรค,ซึมเศร้า"
